ID,Ticker,Title,Site,Source,Date,File Path
MSFT71,MSFT,C3.ai selects Microsoft Dynamics 365 and Teams to power the next phase of growth,https://finance.yahoo.com/news/c3-ai-selects-microsoft-dynamics-160000290.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT71.html
MSFT72,MSFT,The Coca-Cola Company announces strategic partnership with Microsoft to transform global engagement and experiences,https://finance.yahoo.com/news/coca-cola-company-announces-strategic-130000739.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT72.html
MSFT73,MSFT,NBA announces new multiyear partnership with Microsoft to redefine and personalize the fan experience,https://finance.yahoo.com/news/nba-announces-multiyear-partnership-microsoft-180000070.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT73.html
MSFT74,MSFT,Coalition of organizations launch the 'Protecting People Everywhere' initiative answering the call to source safe and effective PPE for front-line health care workers,https://finance.yahoo.com/news/coalition-organizations-launch-protecting-people-090000281.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT74.html
MSFT75,MSFT,BlackRock and Microsoft Form Strategic Partnership to Host Aladdin on Azure as BlackRock Readies Aladdin for Next Chapter of Innovation,https://finance.yahoo.com/news/blackrock-microsoft-form-strategic-partnership-200000594.html,Business Wire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT75.html
MSFT76,MSFT,Adaptive Biotechnologies and Microsoft expand partnership to decode COVID-19 immune response and provide open data access,https://finance.yahoo.com/news/adaptive-biotechnologies-microsoft-expand-partnership-170200870.html,PR Newswire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT76.html
MSFT77,MSFT,Microsoft announces change to its board of directors,https://finance.yahoo.com/news/microsoft-announces-change-board-directors-210200821.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT77.html
MSFT78,MSFT,Data and the cloud: By unlocking our DNA we've found two new prehistoric ancestors,https://finance.yahoo.com/news/data-cloud-unlocking-dna-weve-042100130.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT78.html
MSFT79,MSFT,Microsoft and Accenture Collaborate to Help Entrepreneurs Amplify Social Impact,https://finance.yahoo.com/news/microsoft-accenture-collaborate-help-entrepreneurs-052900424.html,Business Wire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT79.html
MSFT80,MSFT,Microsoft and the NFL expand partnership to accelerate digital transformation across the League,https://finance.yahoo.com/news/microsoft-nfl-expand-partnership-accelerate-170000577.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT80.html
MSFT81,MSFT,Microsoft update on Q3 FY20 guidance,https://finance.yahoo.com/news/microsoft-q3-fy20-guidance-210900312.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT81.html
MSFT82,MSFT,"Open Manufacturing Platform expands: Anheuser-Busch InBev, BMW Group, Bosch, Microsoft and ZF team up to accelerate manufacturing innovation at scale",https://finance.yahoo.com/news/open-manufacturing-platform-expands-anheuser-171900734.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT82.html
MSFT83,MSFT,/C O R R E C T I O N -- Microsoft Corporation/,https://finance.yahoo.com/news/microsoft-launches-ai-good-program-173000157.html,PR Newswire,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/MSFT/MSFT83.html
